20080301  11005560  -26.7210   -66.2100     22.110   0.0    0.00    0.00   0.10        282
20080302  10090986  -26.0693   -66.7640      4.340   0.0    0.00    0.00   0.34        284
20080303  16090707  -26.4840   -67.6016     10.110   0.0    0.00    0.00   0.35        285
20080303  16460507  -27.3200   -66.5989      6.160   0.0    0.00    0.00   0.29        286
20080304  12061418  -25.8345   -67.2907     14.850   0.0    0.00    0.00   0.54        288
20080304  12071589  -25.8621   -67.3001     14.570   0.0    0.00    0.00   0.15        289
20080304  12184337  -25.8629   -67.2990     13.970   0.0    0.00    0.00   0.15        290
20080304  12244885  -25.8549   -67.2762     13.220   0.0    0.00    0.00   0.64        291
20080304  12370863  -25.8681   -67.2977     12.960   0.0    0.00    0.00   0.17        292
20080304  12382564  -25.8608   -67.2992     13.940   0.0    0.00    0.00   0.16        293
20080304  12481028  -25.8616   -67.3070     12.960   0.0    0.00    0.00   0.21        294
20080304  12495464  -25.8668   -67.2938     13.400   0.0    0.00    0.00   0.17        295
20080304  13031271  -25.8583   -67.2836     11.620   0.0    0.00    0.00   0.60        296
20080304  13101564  -25.9385   -67.2523      5.390   0.0    0.00    0.00   0.72        297
20080304  16215880  -25.8628   -67.3040     12.970   0.0    0.00    0.00   0.20        298
20080304  16502199  -26.7695   -68.1423      2.200   0.0    0.00    0.00   0.36        299
20080304  17400084  -26.7659   -68.1302      2.790   0.0    0.00    0.00   0.28        300
20080304  18291300  -26.7627   -68.1377      2.570   0.0    0.00    0.00   0.48        301
20080304  18295940  -26.7745   -68.1171      2.290   0.0    0.00    0.00   0.62        302
20080304  19022332  -26.7652   -68.1345      2.510   0.0    0.00    0.00   0.39        303
20080304  19043464  -26.7558   -68.1431      3.730   0.0    0.00    0.00   0.53        304
20080305   2451619  -26.9706   -67.2647     12.670   0.0    0.00    0.00   0.37        305
20080305   2454835  -26.9796   -67.2634     10.160   0.0    0.00    0.00   0.19        306
20080305   7423882  -26.7645   -68.1413      2.930   0.0    0.00    0.00   0.64        307
20080305   8513086  -26.7653   -68.1369      2.270   0.0    0.00    0.00   0.29        308
20080305   8515061  -26.7624   -68.1386      2.420   0.0    0.00    0.00   0.50        309
20080305   8543440  -26.7629   -68.1370      2.550   0.0    0.00    0.00   0.37        310
20080305   8554857  -26.7128   -68.2165     21.670   0.0    0.00    0.00   1.10        311
20080305   9305051  -26.7613   -68.1394      4.010   0.0    0.00    0.00   0.19        312
20080305   9322057  -26.7824   -68.1151      2.200   0.0    0.00    0.00   0.21        313
20080305   9380720  -26.7543   -68.1360      2.280   0.0    0.00    0.00   0.22        314
20080305  10064044  -26.7622   -68.1358      2.250   0.0    0.00    0.00   0.28        315
20080305  10083351  -26.7630   -68.1339      2.660   0.0    0.00    0.00   0.22        316
20080305  10182270  -26.7544   -68.1444      2.300   0.0    0.00    0.00   0.57        317
20080305  12000719  -27.2480   -66.6307      4.000   0.0    0.00    0.00   0.22        318
20080305  15383122  -27.3242   -66.6046      8.500   0.0    0.00    0.00   0.25        319
20080306  23524058  -26.8040   -67.0805     13.200   0.0    0.00    0.00   0.42        320
20080307   1562337  -26.0430   -67.9245      4.490   0.0    0.00    0.00   0.37        321
20080307   8151454  -26.0123   -66.9703     21.920   0.0    0.00    0.00   1.39        323
20080307  12271457  -26.7412   -67.5823      9.790   0.0    0.00    0.00   0.44        324
20080307  16292571  -26.7473   -67.3152      9.350   0.0    0.00    0.00   0.22        325
20080307  17135328  -27.5722   -67.2214     23.130   0.0    0.00    0.00   0.35        326
20080308   2365544  -26.6042   -67.6367      8.960   0.0    0.00    0.00   0.28        327
20080308  12021841  -26.7552   -68.1420      3.230   0.0    0.00    0.00   0.63        329
20080308  12045505  -26.7653   -68.1333      4.300   0.0    0.00    0.00   0.23        330
20080308  18354388  -26.7632   -68.1281      2.200   0.0    0.00    0.00   0.28        331
20080308  18361572  -26.7590   -68.1358      3.910   0.0    0.00    0.00   0.28        332
20080308  19424056  -26.7635   -68.1351      2.760   0.0    0.00    0.00   0.23        333
20080309  10374660  -26.8251   -66.0788     12.790   0.0    0.00    0.00   0.13        335
20080309  15130545  -26.4879   -67.6028     11.490   0.0    0.00    0.00   0.22        336
20080309  23481854  -26.6250   -67.5221      9.170   0.0    0.00    0.00   0.19        337
20080311   3230252  -26.4494   -67.1826      9.500   0.0    0.00    0.00   0.24        338
20080311   5153456  -27.8356   -67.5061     25.440   0.0    0.00    0.00   0.21        339
20080311  17330968  -26.9591   -68.0239      7.490   0.0    0.00    0.00   0.26        340
20080312  17312480  -27.2888   -66.9137     12.140   0.0    0.00    0.00   0.17        342
20080312  17351028  -27.3236   -66.5827      5.520   0.0    0.00    0.00   0.58        343
20080313   8552610  -27.1089   -65.6956     20.590   0.0    0.00    0.00   0.35        344
20080313  10010112  -26.2900   -67.8676      2.990   0.0    0.00    0.00   0.42        345
20080313  13433800  -27.4224   -67.9130     15.570   0.0    0.00    0.00   0.34        346
20080313  13454544  -27.1303   -65.7018     22.760   0.0    0.00    0.00   0.24        347
20080313  14540113  -26.6979   -66.3774      3.960   0.0    0.00    0.00   0.56        348
20080313  17210980  -26.6224   -67.6553     10.300   0.0    0.00    0.00   0.18        349
20080314  13505732  -27.2329   -68.0131     13.980   0.0    0.00    0.00   0.58        350
20080315   2515508  -26.9351   -67.0629     14.130   0.0    0.00    0.00   0.15        351
20080315  10201645  -26.7995   -68.2020      3.300   0.0    0.00    0.00   0.34        352
20080316   2402004  -27.6185   -67.5137     26.690   0.0    0.00    0.00   0.33        353
20080316   4320939  -26.4821   -67.5432     15.120   0.0    0.00    0.00   0.28        355
